,receptor,molecule_chembl_id,canonical_smiles,type,relation,value,units,target_id,action_type,nombre_comercial,document_chembl_id,UMAP-1,UMAP-2
18544,B2,CHEMBL3246389,CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)O,%Max (Mean),=,-1.86023,%,CHEMBL210,,,CHEMBL5209801,6.062608,-1.1342143
18545,B2,CHEMBL3246389,CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)O,%Inhib (Mean),=,-25.3139,%,CHEMBL210,,,CHEMBL5209801,5.987337,-1.174311
18546,B2,CHEMBL1372836,CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(F)cc3)cc2)s1,%Max (Mean),=,-2.52132,%,CHEMBL210,,,CHEMBL5209801,2.165408,-0.27163097
18547,B2,CHEMBL1372836,CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(F)cc3)cc2)s1,%Inhib (Mean),=,-48.1885,%,CHEMBL210,,,CHEMBL5209801,1.9815093,-0.14156796
18548,B2,CHEMBL1606583,Oc1c(CN2CCN(c3ccccn3)CC2)cc(Cl)c2cccnc12,%Max (Mean),=,-1.34115,%,CHEMBL210,,,CHEMBL5209801,-0.18070781,2.383761
18549,B2,CHEMBL1606583,Oc1c(CN2CCN(c3ccccn3)CC2)cc(Cl)c2cccnc12,%Inhib (Mean),=,-13.7669,%,CHEMBL210,,,CHEMBL5209801,-0.25082192,2.347157
18550,B2,CHEMBL1767408,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+].[Na+].[Na+],%Max (Mean),=,-2.04142,%,CHEMBL210,,,CHEMBL5209801,8.54219,-5.7130537
18551,B2,CHEMBL1767408,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+].[Na+].[Na+],%Inhib (Mean),=,-33.7821,%,CHEMBL210,,,CHEMBL5209801,8.5784235,-5.685495
18552,B2,CHEMBL5081342,N=C(N)NCCC[C@H](NC(=O)COCC(c1ccccc1)c1ccccc1)C(=O)O.O=C(O)C(F)(F)F,%Max (Mean),=,-2.3842,%,CHEMBL210,,,CHEMBL5209801,-2.847008,0.74151146
18553,B2,CHEMBL5081342,N=C(N)NCCC[C@H](NC(=O)COCC(c1ccccc1)c1ccccc1)C(=O)O.O=C(O)C(F)(F)F,%Inhib (Mean),=,-4.12733,%,CHEMBL210,,,CHEMBL5209801,-2.7014172,0.7230651
18554,B2,CHEMBL161343,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,%Max (Mean),=,-2.5409,%,CHEMBL210,,,CHEMBL5209801,4.355915,-0.6197501
18555,B2,CHEMBL161343,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,%Inhib (Mean),=,13.1612,%,CHEMBL210,,,CHEMBL5209801,4.3660464,-0.6481458
18556,B2,CHEMBL3833319,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,%Max (Mean),=,-2.25688,%,CHEMBL210,,,CHEMBL5209801,2.0959775,3.2593744
18557,B2,CHEMBL3833319,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,%Inhib (Mean),=,-26.2896,%,CHEMBL210,,,CHEMBL5209801,2.2084134,3.248486
18558,B2,CHEMBL5089526,CCCN1CCO[C@H]2c3cc(O)ccc3OC[C@@H]21.Cl,%Max (Mean),=,-2.40379,%,CHEMBL210,,,CHEMBL5209801,-2.2418592,0.7999546
18559,B2,CHEMBL5089526,CCCN1CCO[C@H]2c3cc(O)ccc3OC[C@@H]21.Cl,%Inhib (Mean),=,-45.2109,%,CHEMBL210,,,CHEMBL5209801,-2.1598492,0.7390233
18560,B2,CHEMBL2103822,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,%Max (Mean),=,-2.53601,%,CHEMBL210,,,CHEMBL5209801,-2.1956048,2.5987527
18561,B2,CHEMBL2103822,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,%Inhib (Mean),=,-35.7484,%,CHEMBL210,,,CHEMBL5209801,-2.2304406,2.5049489
18562,B2,CHEMBL3545181,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.O.[Br-],%Max (Mean),=,-2.5409,%,CHEMBL210,,,CHEMBL5209801,8.020231,3.8870904
18563,B2,CHEMBL3545181,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.O.[Br-],%Inhib (Mean),=,-21.4997,%,CHEMBL210,,,CHEMBL5209801,8.009232,3.9304423
18564,B2,CHEMBL1200871,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,%Max (Mean),=,-0.73393,%,CHEMBL210,,,CHEMBL5209801,-12.290283,12.6224
18565,B2,CHEMBL1200871,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,%Inhib (Mean),=,-159.631,%,CHEMBL210,,,CHEMBL5209801,-12.286424,12.598592
18566,B2,CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,%Max (Mean),=,2.83595,%,CHEMBL210,,,CHEMBL5209801,-1.5413704,-20.522392
18567,B2,CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,%Inhib (Mean),=,80.9288,%,CHEMBL210,,,CHEMBL5209801,-1.4417588,-20.64052
18568,B2,CHEMBL1200500,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,%Max (Mean),=,-2.0708,%,CHEMBL210,,,CHEMBL5209801,8.587138,5.559724
18569,B2,CHEMBL1200500,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,%Inhib (Mean),=,-45.174,%,CHEMBL210,,,CHEMBL5209801,8.550789,5.5098696
18570,B2,CHEMBL1256784,Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2.Cl,%Max (Mean),=,-2.59477,%,CHEMBL210,,,CHEMBL5209801,24.166862,1.3175644
18571,B2,CHEMBL1256784,Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2.Cl,%Inhib (Mean),=,92.9659,%,CHEMBL210,,,CHEMBL5209801,24.196934,1.2866335
18572,B2,CHEMBL5076917,Cc1ccccc1N1CCN(S(=O)(=O)C[C@]23CC[C@H](C[C@@H]2NC(=O)[C@@H](N)CCS(C)(=O)=O)C3(C)C)CC1.Cl,%Max (Mean),=,-2.73189,%,CHEMBL210,,,CHEMBL5209801,1.4380003,-1.6173772
18573,B2,CHEMBL5076917,Cc1ccccc1N1CCN(S(=O)(=O)C[C@]23CC[C@H](C[C@@H]2NC(=O)[C@@H](N)CCS(C)(=O)=O)C3(C)C)CC1.Cl,%Inhib (Mean),=,-15.2216,%,CHEMBL210,,,CHEMBL5209801,1.5201019,-1.6768447
18574,B2,CHEMBL5076314,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1.Cl.Cl.O,%Max (Mean),=,-0.660476,%,CHEMBL210,,,CHEMBL5209801,-0.110864565,-2.8185833
18575,B2,CHEMBL5076314,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1.Cl.Cl.O,%Inhib (Mean),=,10.1513,%,CHEMBL210,,,CHEMBL5209801,-0.07747148,-2.784663
18576,B2,CHEMBL5088752,NC(=O)c1ccc(CNC(=O)NC[C@H]2CN(Cc3ccc(Cl)c(Cl)c3)CCO2)cc1,%Max (Mean),=,-2.3842,%,CHEMBL210,,,CHEMBL5209801,-9.253884,-2.0493026
18577,B2,CHEMBL5088752,NC(=O)c1ccc(CNC(=O)NC[C@H]2CN(Cc3ccc(Cl)c(Cl)c3)CCO2)cc1,%Inhib (Mean),=,-32.0098,%,CHEMBL210,,,CHEMBL5209801,-9.255446,-2.066266
18578,B2,CHEMBL497207,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,%Max (Mean),=,-2.42827,%,CHEMBL210,,,CHEMBL5209801,-11.729348,8.9142
18579,B2,CHEMBL497207,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,%Inhib (Mean),=,-36.6912,%,CHEMBL210,,,CHEMBL5209801,-11.729955,8.90932
18580,B2,CHEMBL5077041,Br.Br.c1ncc(CC2CCNCC2)[nH]1,%Max (Mean),=,-2.13935,%,CHEMBL210,,,CHEMBL5209801,0.26511136,-2.3642583
18581,B2,CHEMBL5077041,Br.Br.c1ncc(CC2CCNCC2)[nH]1,%Inhib (Mean),=,-49.7981,%,CHEMBL210,,,CHEMBL5209801,0.23052168,-2.3609056
18582,B2,CHEMBL5087624,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O.O=C(O)C(F)(F)F,%Max (Mean),=,-1.39012,%,CHEMBL210,,,CHEMBL5209801,-4.2489758,1.5964255
18583,B2,CHEMBL5087624,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O.O=C(O)C(F)(F)F,%Inhib (Mean),=,-40.4419,%,CHEMBL210,,,CHEMBL5209801,-4.1251755,1.5430655
18584,B2,CHEMBL78494,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)COP(=O)(O)O,%Max (Mean),=,-2.28626,%,CHEMBL210,,,CHEMBL5209801,-3.946145,-0.5070475
18585,B2,CHEMBL78494,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)COP(=O)(O)O,%Inhib (Mean),=,-16.637,%,CHEMBL210,,,CHEMBL5209801,-3.9173524,-0.55746007
18586,B2,CHEMBL267495,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,%Max (Mean),=,-1.32646,%,CHEMBL210,,,CHEMBL5209801,4.832702,8.528021
18587,B2,CHEMBL267495,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,%Inhib (Mean),=,-79.4088,%,CHEMBL210,,,CHEMBL5209801,4.8740563,8.585498
18588,B2,CHEMBL2018875,COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@H](C)CCC[C@@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1.Cl,%Max (Mean),=,-2.84452,%,CHEMBL210,,,CHEMBL5209801,5.552151,-0.041738443
18589,B2,CHEMBL2018875,COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@H](C)CCC[C@@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1.Cl,%Inhib (Mean),=,36.291,%,CHEMBL210,,,CHEMBL5209801,5.5112867,0.019155072
18590,B2,CHEMBL2138684,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1.O.O=C(O)CCC(=O)O,%Max (Mean),=,-2.36461,%,CHEMBL210,,,CHEMBL5209801,3.6662989,0.030164953
18591,B2,CHEMBL2138684,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1.O.O=C(O)CCC(=O)O,%Inhib (Mean),=,-21.9201,%,CHEMBL210,,,CHEMBL5209801,3.5817385,0.13810721
18592,B2,CHEMBL540612,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1.Cl,%Max (Mean),=,-2.03652,%,CHEMBL210,,,CHEMBL5209801,4.762654,-2.8495748
18593,B2,CHEMBL540612,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1.Cl,%Inhib (Mean),=,-20.8872,%,CHEMBL210,,,CHEMBL5209801,4.7677817,-2.8175433
18594,B2,CHEMBL5094674,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.[Na+].[Na+].[Na+],%Max (Mean),=,-0.0140787,%,CHEMBL210,,,CHEMBL5209801,8.588847,-5.672814
18595,B2,CHEMBL5094674,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.[Na+].[Na+].[Na+],%Inhib (Mean),=,-16.6252,%,CHEMBL210,,,CHEMBL5209801,8.547509,-5.6665483
18596,B2,CHEMBL106124,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(N)=O,%Max (Mean),=,-2.01693,%,CHEMBL210,,,CHEMBL5209801,5.8253746,2.9258807
18597,B2,CHEMBL106124,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(N)=O,%Inhib (Mean),=,-40.5865,%,CHEMBL210,,,CHEMBL5209801,5.760729,2.9432123
18598,B2,CHEMBL5079621,CCCN(CCC)[C@@H]1CCc2ccc3[nH]c(C#N)cc3c2C1.Cl,%Max (Mean),=,-2.77596,%,CHEMBL210,,,CHEMBL5209801,-2.3213694,1.5014364
18599,B2,CHEMBL5079621,CCCN(CCC)[C@@H]1CCc2ccc3[nH]c(C#N)cc3c2C1.Cl,%Inhib (Mean),=,-38.6365,%,CHEMBL210,,,CHEMBL5209801,-2.240008,1.4365226
18600,B2,CHEMBL567303,Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1,%Max (Mean),=,-2.15405,%,CHEMBL210,,,CHEMBL5209801,0.52746576,-3.575418
18601,B2,CHEMBL567303,Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1,%Inhib (Mean),=,-1.38464,%,CHEMBL210,,,CHEMBL5209801,0.63316846,-3.5495365
18602,B2,CHEMBL3235279,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,%Max (Mean),=,-2.42338,%,CHEMBL210,,,CHEMBL5209801,14.638837,10.276895
18603,B2,CHEMBL3235279,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,%Inhib (Mean),=,-36.8015,%,CHEMBL210,,,CHEMBL5209801,14.645926,10.265708
18604,B2,CHEMBL5082715,O=C(O)c1cccc(/C=C2/C[C@@H]3[C@@H](/C=C/[C@H](O)C4CCCCC4)[C@H](O)C[C@@H]3O2)c1,%Max (Mean),=,-2.32544,%,CHEMBL210,,,CHEMBL5209801,3.4700522,0.57752347
18605,B2,CHEMBL5082715,O=C(O)c1cccc(/C=C2/C[C@@H]3[C@@H](/C=C/[C@H](O)C4CCCCC4)[C@H](O)C[C@@H]3O2)c1,%Inhib (Mean),=,-50.3802,%,CHEMBL210,,,CHEMBL5209801,3.4916062,0.47427848
18606,B2,CHEMBL1879970,O=C(O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1,%Max (Mean),=,-1.70842,%,CHEMBL210,,,CHEMBL5209801,5.655518,-0.9486815
18607,B2,CHEMBL1879970,O=C(O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1,%Inhib (Mean),=,-33.1707,%,CHEMBL210,,,CHEMBL5209801,5.698013,-0.9479762
18608,B2,CHEMBL5079373,CN(C)CCn1cc(S(=O)(=O)c2cccc(F)c2)c2cccnc21.Cl.Cl,%Max (Mean),=,-2.50173,%,CHEMBL210,,,CHEMBL5209801,0.8484465,3.0104287
18609,B2,CHEMBL5079373,CN(C)CCn1cc(S(=O)(=O)c2cccc(F)c2)c2cccnc21.Cl.Cl,%Inhib (Mean),=,4.50644,%,CHEMBL210,,,CHEMBL5209801,0.8605773,2.8289115
18610,B2,CHEMBL340032,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,%Max (Mean),=,-2.51152,%,CHEMBL210,,,CHEMBL5209801,5.9215918,3.0227385
18611,B2,CHEMBL340032,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,%Inhib (Mean),=,-6.1475,%,CHEMBL210,,,CHEMBL5209801,5.896959,3.090622
18612,B2,CHEMBL1354658,N#Cc1c(Oc2cccc(OS(=O)(=O)CCCC(F)(F)F)c2)cccc1C(F)(F)F,%Max (Mean),=,-2.18343,%,CHEMBL210,,,CHEMBL5209801,-0.1655972,-0.008991594
18613,B2,CHEMBL1354658,N#Cc1c(Oc2cccc(OS(=O)(=O)CCCC(F)(F)F)c2)cccc1C(F)(F)F,%Inhib (Mean),=,-35.8361,%,CHEMBL210,,,CHEMBL5209801,0.09287786,0.08283312
18614,B2,CHEMBL5087502,Br.Br.N=C(N)NCCSC(=N)N,%Max (Mean),=,-2.11977,%,CHEMBL210,,,CHEMBL5209801,-3.0464458,0.76814836
18615,B2,CHEMBL5087502,Br.Br.N=C(N)NCCSC(=N)N,%Inhib (Mean),=,-27.8345,%,CHEMBL210,,,CHEMBL5209801,-3.0020776,0.8327666
18616,B2,CHEMBL2331803,C[C@H](N)Cn1ccc2cc(F)c(Cl)cc21.O=C(O)/C=C/C(=O)O,%Max (Mean),=,-1.96796,%,CHEMBL210,,,CHEMBL5209801,0.8335537,-1.422549
18617,B2,CHEMBL2331803,C[C@H](N)Cn1ccc2cc(F)c(Cl)cc21.O=C(O)/C=C/C(=O)O,%Inhib (Mean),=,85.2633,%,CHEMBL210,,,CHEMBL5209801,0.95238316,-1.247426
18618,B2,CHEMBL1256672,Nc1nc(Nc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,%Max (Mean),=,-2.81024,%,CHEMBL210,,,CHEMBL5209801,8.866938,2.1495328
18619,B2,CHEMBL1256672,Nc1nc(Nc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,%Inhib (Mean),=,-26.0916,%,CHEMBL210,,,CHEMBL5209801,8.791667,2.0927956
18620,B2,CHEMBL1371156,CN1CCC(c2c[nH]c3ccc(O)cc23)CC1,%Max (Mean),=,-2.45276,%,CHEMBL210,,,CHEMBL5209801,0.124930374,-2.1625133
18621,B2,CHEMBL1371156,CN1CCC(c2c[nH]c3ccc(O)cc23)CC1,%Inhib (Mean),=,8.60481,%,CHEMBL210,,,CHEMBL5209801,0.120904885,-2.0883446
18622,B2,CHEMBL5084234,CSc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1.Cl,%Max (Mean),=,-2.91307,%,CHEMBL210,,,CHEMBL5209801,4.0066643,-2.176361
18623,B2,CHEMBL5084234,CSc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1.Cl,%Inhib (Mean),=,91.5721,%,CHEMBL210,,,CHEMBL5209801,3.9215171,-2.3105226
18624,B2,CHEMBL449588,Cc1ccccc1C#Cc1ccc(CCC(=O)O)cc1,%Max (Mean),=,-2.82493,%,CHEMBL210,,,CHEMBL5209801,4.4120245,-0.24590206
18625,B2,CHEMBL449588,Cc1ccccc1C#Cc1ccc(CCC(=O)O)cc1,%Inhib (Mean),=,55.5777,%,CHEMBL210,,,CHEMBL5209801,4.508219,-0.18842663
18626,B2,CHEMBL207881,O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,%Max (Mean),=,-2.62905,%,CHEMBL210,,,CHEMBL5209801,3.4251783,0.43705964
18627,B2,CHEMBL207881,O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,%Inhib (Mean),=,4.00204,%,CHEMBL210,,,CHEMBL5209801,3.5193923,0.30126023
18628,B2,CHEMBL9540,CC(C)Oc1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1,%Max (Mean),=,-2.33523,%,CHEMBL210,,,CHEMBL5209801,-0.69217813,-3.3730438
18629,B2,CHEMBL9540,CC(C)Oc1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1,%Inhib (Mean),=,48.8812,%,CHEMBL210,,,CHEMBL5209801,-0.70229477,-3.2877254
18630,B2,CHEMBL1257107,O=C(O)CCCCCC[C@H]1C(=O)NC(=O)N1CCC(O)C1CCCCC1,%Max (Mean),=,-2.41848,%,CHEMBL210,,,CHEMBL5209801,4.3254128,-0.86560255
18631,B2,CHEMBL1257107,O=C(O)CCCCCC[C@H]1C(=O)NC(=O)N1CCC(O)C1CCCCC1,%Inhib (Mean),=,-28.9023,%,CHEMBL210,,,CHEMBL5209801,4.3486843,-0.9258548
18632,B2,CHEMBL5080188,CCCCCC(O)/C=C/[C@H]1C(=O)CC(O)C1C/C=C\CCCC(=O)O,%Max (Mean),=,-0.400938,%,CHEMBL210,,,CHEMBL5209801,5.7665005,-1.0905004
18633,B2,CHEMBL5080188,CCCCCC(O)/C=C/[C@H]1C(=O)CC(O)C1C/C=C\CCCC(=O)O,%Inhib (Mean),=,-35.7049,%,CHEMBL210,,,CHEMBL5209801,5.766315,-1.0436553
18634,B2,CHEMBL1368005,COc1cc(/C=C/C(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,%Max (Mean),=,-2.33034,%,CHEMBL210,,,CHEMBL5209801,0.2577676,1.2693479
18635,B2,CHEMBL1368005,COc1cc(/C=C/C(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,%Inhib (Mean),=,-27.3866,%,CHEMBL210,,,CHEMBL5209801,0.30497456,1.3535994
18636,B2,CHEMBL1970071,O=C(c1cc(C2CC2)on1)N(C1CCCCC1)C1CCCCC1,%Max (Mean),=,-2.33523,%,CHEMBL210,,,CHEMBL5209801,-0.27974337,-0.7447295
18637,B2,CHEMBL1970071,O=C(c1cc(C2CC2)on1)N(C1CCCCC1)C1CCCCC1,%Inhib (Mean),=,-51.7674,%,CHEMBL210,,,CHEMBL5209801,-0.1578304,-0.75835544
18638,B2,CHEMBL2074611,Cl.FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,%Max (Mean),=,-2.81024,%,CHEMBL210,,,CHEMBL5209801,0.7402108,-2.5079098
18639,B2,CHEMBL2074611,Cl.FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,%Inhib (Mean),=,85.181,%,CHEMBL210,,,CHEMBL5209801,0.7911875,-2.5707786
18640,B2,CHEMBL1723,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl,%Max (Mean),=,-2.20302,%,CHEMBL210,AGONIST,ALFUZOSIN HYDROCHLORIDE,CHEMBL5209801,-1.5440918,-6.168751
18641,B2,CHEMBL1723,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl,%Inhib (Mean),=,-21.1677,%,CHEMBL210,AGONIST,ALFUZOSIN HYDROCHLORIDE,CHEMBL5209801,-1.535227,-6.162609
18642,B2,CHEMBL270190,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,%Max (Mean),=,-2.394,%,CHEMBL210,,,CHEMBL5209801,0.7020526,3.2664876
18643,B2,CHEMBL270190,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,%Inhib (Mean),=,-43.3477,%,CHEMBL210,,,CHEMBL5209801,0.7657653,3.3745325
18644,B2,CHEMBL1303,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,%Max (Mean),=,-2.02673,%,CHEMBL210,,,CHEMBL5209801,-2.858294,2.0944178
18645,B2,CHEMBL1303,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,%Inhib (Mean),=,-49.1802,%,CHEMBL210,,,CHEMBL5209801,-2.8628423,2.0645719
18646,B2,CHEMBL3143955,CCCN[C@H]1CCc2nc(N)sc2C1.Cl.Cl,%Max (Mean),=,-1.83085,%,CHEMBL210,,,CHEMBL5209801,16.015152,7.1801686
18647,B2,CHEMBL3143955,CCCN[C@H]1CCc2nc(N)sc2C1.Cl.Cl,%Inhib (Mean),=,-40.7241,%,CHEMBL210,,,CHEMBL5209801,16.0138,7.173013
18648,B2,CHEMBL2107384,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C.O=C(O)/C=C\C(=O)O,%Max (Mean),=,-2.5409,%,CHEMBL210,,,CHEMBL5209801,0.8232274,-0.9690319
18649,B2,CHEMBL2107384,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C.O=C(O)/C=C\C(=O)O,%Inhib (Mean),=,-4.33719,%,CHEMBL210,,,CHEMBL5209801,0.8324236,-0.7650668
18650,B2,CHEMBL5087555,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1.Cl,%Max (Mean),=,-2.13446,%,CHEMBL210,,,CHEMBL5209801,12.227868,-9.802709
18651,B2,CHEMBL5087555,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1.Cl,%Inhib (Mean),=,-34.194,%,CHEMBL210,,,CHEMBL5209801,12.182716,-9.810919
18652,B2,CHEMBL8759,N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21,%Max (Mean),=,-2.37441,%,CHEMBL210,,,CHEMBL5209801,1.5403885,-2.849535
